time/time_elapsed,time/iterations,rollout/ep_rew_mean,time/total_timesteps,time/fps,rollout/ep_len_mean,train/value_loss,train/approx_kl,train/clip_fraction,train/entropy_loss,train/clip_range,train/policy_gradient_loss,train/learning_rate,train/n_updates,train/loss,train/explained_variance
5,12,2739.3333333333335,3072,602,200.0,3037.597131347656,0.008713145,0.0,-1.8402449548244477,0.3,-0.007103848597034812,0.0003,12510,1763.3677978515625,0.4536280035972595
5,13,2730.0,3328,600,200.0,2160.90087890625,0.0022393034,0.0,-1.8229486286640166,0.3,-0.0038530105724930764,0.0003,12520,1367.27099609375,0.5351946353912354
5,14,2724.1176470588234,3584,597,200.0,1406.6662628173829,0.004489458,0.0,-1.793664240837097,0.3,-0.00460941344499588,0.0003,12530,619.1824951171875,0.6994533538818359
6,15,2737.3684210526317,3840,595,200.0,2188.1420349121095,0.0114047695,0.0125,-1.847962337732315,0.3,-0.010905376821756362,0.0003,12540,1110.6771240234375,0.5202963352203369
6,16,2754.0,4096,595,200.0,2906.2346008300783,0.0046690125,0.0,-1.9132304430007934,0.3,-0.006077271612593904,0.0003,12550,1167.9696044921875,0.46943533420562744
7,17,2723.3333333333335,4352,595,200.0,1990.479998779297,0.009332369,0.00390625,-1.9037118554115295,0.3,-0.015044801239855587,0.0003,12560,765.6053466796875,0.5384649634361267
7,18,2734.3478260869565,4608,595,200.0,1528.3431030273437,0.0006649345,0.0,-1.7245891273021698,0.3,0.0033614651300013067,0.0003,12570,632.0269775390625,0.7497961521148682
8,19,2740.0,4864,596,200.0,3046.8006225585937,0.00612373,0.0015625,-1.911092221736908,0.3,-0.008685215516015888,0.0003,12580,1472.5914306640625,0.45058661699295044
8,20,2753.6,5120,598,200.0,2609.779248046875,0.003526363,0.0,-1.9221301257610321,0.3,-0.006005427241325379,0.0003,12590,1128.6336669921875,0.5047264099121094
8,21,2765.769230769231,5376,598,200.0,2648.5283203125,0.0038026837,0.0,-1.913909900188446,0.3,-0.007345470727887005,0.0003,12600,954.0363159179688,0.5376080274581909
9,22,2779.285714285714,5632,599,200.0,1384.3480529785156,0.021878578,0.030078125,-1.8561792850494385,0.3,-0.012376392167061568,0.0003,12610,720.2996826171875,0.6567624807357788
9,23,2789.310344827586,5888,599,200.0,2735.51865234375,0.0044007003,0.0,-1.819454163312912,0.3,-0.005387807684019208,0.0003,12620,1350.982421875,0.46755099296569824
10,24,2791.0,6144,600,200.0,1949.8968078613282,0.002813698,0.0,-1.8502369463443755,0.3,-0.004374014493077993,0.0003,12630,914.1068725585938,0.6008737683296204
10,25,2803.4375,6400,600,200.0,2931.3663940429688,0.0015552656,0.0,-1.8476271450519561,0.3,-0.0033063204027712345,0.0003,12640,1081.463623046875,0.4729943871498108
11,26,2811.5151515151515,6656,601,200.0,3902.3750732421877,0.009027743,0.003515625,-1.8117542743682862,0.3,-0.00968333357013762,0.0003,12650,2014.51611328125,0.35828858613967896
11,27,2826.176470588235,6912,600,200.0,1375.2820983886718,0.012311548,0.00625,-1.8012257754802703,0.3,-0.009503865544684232,0.0003,12660,701.0169067382812,0.686183512210846
11,28,2840.0,7168,600,200.0,1726.5875183105468,0.002177793,0.0,-1.8126770079135894,0.3,-0.0026509436778724194,0.0003,12670,765.1104736328125,0.6203922033309937
12,29,2853.2432432432433,7424,599,200.0,2147.4984741210938,0.010606088,0.01171875,-1.8167202353477478,0.3,-0.008535868464969098,0.0003,12680,1001.8115234375,0.5281820893287659
12,30,2853.157894736842,7680,598,200.0,3490.578564453125,0.0028145502,0.0,-1.7613748073577882,0.3,-0.00017534350045025348,0.0003,12690,1977.5584716796875,0.36637651920318604
13,31,2858.7179487179487,7936,597,200.0,2149.8400024414063,0.018619185,0.049609375,-1.833552634716034,0.3,-0.012557051610201597,0.0003,12700,846.6329956054688,0.55994713306427
13,32,2864.0,8192,596,200.0,1714.56103515625,0.024850834,0.04296875,-1.8498436033725738,0.3,-0.01607780810445547,0.0003,12710,1077.6922607421875,0.6299648284912109
14,33,2869.5238095238096,8448,594,200.0,1406.0171875,0.037060328,0.078515625,-1.8670323729515075,0.3,-0.019954528100788592,0.0003,12720,737.8707885742188,0.6205011606216431
14,34,2874.6511627906975,8704,593,200.0,4447.92841796875,0.006887711,0.000390625,-1.8270336091518402,0.3,-0.0032923193648457527,0.0003,12730,1810.601806640625,0.3174208402633667
15,35,2862.7272727272725,8960,592,200.0,2513.4355529785157,0.0016606424,0.0,-1.8309215962886811,0.3,-0.0035213262657634915,0.0003,12740,1351.37060546875,0.4866452217102051
15,36,2862.1739130434785,9216,591,200.0,2534.4682373046876,0.008857019,0.00703125,-1.8436361074447631,0.3,-0.007144223735667765,0.0003,12750,1185.3966064453125,0.4848940372467041
16,37,2866.808510638298,9472,591,200.0,3371.2362548828123,0.010813568,0.015625,-1.812643790245056,0.3,-0.007724151527509093,0.0003,12760,1640.407470703125,0.35965609550476074
16,38,2871.875,9728,590,200.0,2198.8477111816405,0.0012105331,0.0,-1.7915686190128326,0.3,-0.002630866237450391,0.0003,12770,794.7373046875,0.6089812517166138
16,39,2857.1428571428573,9984,589,200.0,2890.6539916992188,0.0037790234,0.0,-1.711099523305893,0.3,-0.0025104346917942167,0.0003,12780,1546.2431640625,0.5019018054008484
17,40,2865.4901960784314,10240,590,200.0,3082.135363769531,0.0012763317,0.0,-1.7707796037197112,0.3,-0.001994894747622311,0.0003,12790,1834.0184326171875,0.47634029388427734
0,1,3110.0,256,802,200.0,2112.1251586914063,0.0018498208,0.0,-1.8718587160110474,0.3,-0.004276163317263127,0.0003,12800,1083.6746826171875,0.5095140933990479
0,2,3095.0,512,693,200.0,3284.1298706054686,0.005768167,0.011328125,-0.39411821514368056,0.3,-0.007150658150203526,0.0003,12810,1328.5762939453125,0.3916621804237366
1,3,3020.0,768,669,200.0,2171.124377441406,0.009111205,0.014453125,-0.41129048317670824,0.3,-0.0065517575480043885,0.0003,12820,846.8195190429688,0.5818063020706177
1,4,3000.0,1024,656,200.0,2253.3665161132812,0.009080477,0.018359375,-0.46728730350732806,0.3,-0.004227814846672118,0.0003,12830,857.02099609375,0.5500921010971069
1,5,3018.3333333333335,1280,646,200.0,3422.5783935546874,0.00435654,0.008203125,-0.47091404646635054,0.3,-0.004112684749998152,0.0003,12840,1628.1466064453125,0.3518826961517334
2,6,3031.4285714285716,1536,636,200.0,3454.9406127929688,0.030543804,0.0796875,-0.419717313349247,0.3,-0.012794703734107316,0.0003,12850,1912.2266845703125,0.3764568567276001
2,7,2916.25,1792,632,200.0,3050.865026855469,0.01846706,0.024609375,-0.4459656894207001,0.3,-0.013040082342922688,0.0003,12860,981.4949951171875,0.4291836619377136
3,8,2931.0,2048,630,200.0,2463.3737182617188,0.0025124885,0.008203125,-0.3912078097462654,0.3,0.004074402945116162,0.0003,12870,844.7843017578125,0.6954983472824097
3,9,2943.6363636363635,2304,626,200.0,4604.119799804687,0.006497926,0.012890625,-0.47616278380155563,0.3,-0.004349292465485632,0.0003,12880,2505.7099609375,0.32615935802459717
4,10,2934.1666666666665,2560,625,200.0,1701.9433654785157,0.013692924,0.02890625,-0.44198582619428634,0.3,-0.00962731447070837,0.0003,12890,984.48876953125,0.6476061344146729
4,11,2955.714285714286,2816,625,200.0,1814.5698181152343,0.011363622,0.025,-0.39234049171209334,0.3,-0.012706201081164182,0.0003,12900,608.5084228515625,0.5834966897964478
4,12,2963.3333333333335,3072,622,200.0,3647.553759765625,0.013664727,0.031640625,-0.40026737600564954,0.3,-0.006779849529266357,0.0003,12910,2173.92529296875,0.3713841438293457
5,13,2970.0,3328,618,200.0,2240.5786743164062,0.0057010204,0.015234375,-0.4193818524479866,0.3,-0.0026985680451616645,0.0003,12920,884.3739624023438,0.4831143021583557
5,14,2975.8823529411766,3584,614,200.0,1965.2146606445312,0.0087054465,0.014453125,-0.46683882623910905,0.3,-0.0033493023132905365,0.0003,12930,763.5068359375,0.5889039039611816
6,15,2921.0526315789475,3840,611,200.0,2360.0782470703125,0.008216426,0.015625,-0.4631205156445503,0.3,-0.010076648835092784,0.0003,12940,1098.4161376953125,0.5402780771255493
6,16,2929.5,4096,608,200.0,3733.483642578125,0.0012086828,0.00078125,-0.42806863933801653,0.3,-0.0021492384374141695,0.0003,12950,1415.80322265625,0.6733583211898804
7,17,2938.095238095238,4352,606,200.0,2473.7275451660157,0.006047775,0.005859375,-0.4306949317455292,0.3,-0.004097364348126575,0.0003,12960,1021.1522216796875,0.5625737905502319
7,18,2941.7391304347825,4608,604,200.0,3032.6011291503905,0.006015931,0.009765625,-0.47287755757570266,0.3,-0.004093136196024716,0.0003,12970,1600.24267578125,0.37336504459381104
8,19,2938.75,4864,601,200.0,4152.39462890625,0.015213504,0.049609375,-0.5012798607349396,0.3,-0.011039314628578722,0.0003,12980,2103.787109375,0.4084405303001404
8,20,2944.0,5120,600,200.0,2674.3411560058594,0.005459545,0.013671875,-0.49739732444286344,0.3,-0.00383539074100554,0.0003,12990,1150.80712890625,0.47355759143829346
8,21,2921.153846153846,5376,599,200.0,2010.0709106445313,0.0023997675,0.001171875,-0.4873643726110458,0.3,-0.0021169411949813364,0.0003,13000,832.7726440429688,0.5815128087997437
9,22,2926.0714285714284,5632,598,200.0,3099.2333740234376,0.0018200777,0.0,-0.45996702909469606,0.3,-0.002286355313844979,0.0003,13010,1361.9244384765625,0.5708876252174377
9,23,2931.0344827586205,5888,597,200.0,5553.86240234375,0.0023639265,0.00078125,-0.5136438980698586,0.3,-0.002261757059022784,0.0003,13020,2607.459716796875,0.19193685054779053
10,24,2935.6666666666665,6144,598,200.0,1992.2167510986328,0.027864367,0.09375,-0.46316577196121217,0.3,-0.021521274745464326,0.0003,13030,954.1414794921875,0.5624511241912842
10,25,2945.3125,6400,599,200.0,1998.2188049316405,0.024307823,0.03984375,-0.47547692656517027,0.3,-0.007571459305472672,0.0003,13040,939.7592163085938,0.580571174621582
11,26,2949.090909090909,6656,599,200.0,3459.500622558594,0.01804741,0.0421875,-0.5488750040531158,0.3,-0.00922359840478748,0.0003,13050,2065.146240234375,0.39748185873031616
11,27,2939.705882352941,6912,600,200.0,1927.411358642578,0.037786596,0.06484375,-0.5848260253667832,0.3,-0.017032236512750386,0.0003,13060,608.6232299804688,0.5669959783554077
11,28,2937.1428571428573,7168,598,200.0,3134.3417114257813,0.05660884,0.198046875,-0.5843385070562362,0.3,-0.02317302660085261,0.0003,13070,1444.4766845703125,0.4084806442260742
12,29,2931.891891891892,7424,599,200.0,2552.3097717285154,0.0055557443,0.005859375,-0.5994800209999085,0.3,-0.0036719828378409146,0.0003,13080,1352.37939453125,0.5050179362297058
12,30,2935.7894736842104,7680,600,200.0,3649.921337890625,0.012490848,0.01953125,-0.5438430309295654,0.3,-0.00636490813922137,0.0003,13090,1859.733642578125,0.42055702209472656
13,31,2921.7948717948716,7936,601,200.0,1846.660726928711,0.04769351,0.08515625,-0.5359662532806396,0.3,-0.011873125843703747,0.0003,13100,1190.5645751953125,0.6148707270622253
13,32,2925.5,8192,602,200.0,3297.145556640625,0.020106297,0.034375,-0.6141793638467788,0.3,-0.012354131159372627,0.0003,13110,1672.5589599609375,0.5148258209228516
14,33,2910.4761904761904,8448,603,200.0,1685.0177734375,0.022262108,0.040625,-0.5873225003480911,0.3,-0.01329948827624321,0.0003,13120,873.915283203125,0.6542736291885376
14,34,2903.953488372093,8704,604,200.0,4543.329052734375,0.0046317223,0.00390625,-0.6354124248027802,0.3,-0.006383802322670817,0.0003,13130,1520.36328125,0.47297388315200806
14,35,2907.7272727272725,8960,604,200.0,2951.227502441406,0.011549298,0.01640625,-0.5199562221765518,0.3,-0.004648376640398055,0.0003,13140,1678.6650390625,0.4914245009422302
15,36,2905.217391304348,9216,605,200.0,1487.4859344482422,0.016612608,0.03046875,-0.5680373519659042,0.3,-0.005991176096722483,0.0003,13150,592.2158203125,0.6631792783737183
15,37,2909.574468085106,9472,605,200.0,3802.980078125,0.0045761904,0.0046875,-0.6192067205905915,0.3,-0.002429949725046754,0.0003,13160,1820.058349609375,0.5017540454864502
16,38,2912.9166666666665,9728,605,200.0,3793.3291259765624,0.005046688,0.001171875,-0.5425558850169182,0.3,-0.0021583310328423975,0.0003,13170,1647.8133544921875,0.36087566614151
16,39,2916.122448979592,9984,605,200.0,1422.6771881103516,0.023701493,0.09296875,-0.5229321107268333,0.3,-0.00914679376874119,0.0003,13180,618.75244140625,0.6407971382141113
16,40,2923.1372549019607,10240,605,200.0,1410.9247985839843,0.01554347,0.053515625,-0.5180268615484238,0.3,-0.00982968406751752,0.0003,13190,743.011962890625,0.6616228818893433
0,1,3070.0,256,779,200.0,3882.9289672851564,0.006060507,0.003125,-0.4860639274120331,0.3,-0.006049674795940518,0.0003,13200,1814.31982421875,0.42452770471572876
0,2,2960.0,512,697,200.0,1558.0636779785157,0.006056897,0.0,-1.8784672021865845,0.3,-0.0066918476019054655,0.0003,12810,703.7298583984375,0.6038501262664795
1,3,2996.6666666666665,768,671,200.0,1767.9988159179688,0.001878771,0.0,-1.8281964659690857,0.3,0.0010370805859565735,0.0003,12820,599.1138916015625,0.6301421523094177
1,4,2980.0,1024,660,200.0,1742.1424621582032,0.003957158,0.0,-1.888162100315094,0.3,-0.005964863137342036,0.0003,12830,832.0618286132812,0.5953627228736877
1,5,2995.0,1280,653,200.0,2484.9582275390626,0.0073350472,0.0,-1.8561975717544557,0.3,-0.009624007646925748,0.0003,12840,1199.5614013671875,0.47836947441101074
2,6,2977.1428571428573,1536,648,200.0,1531.8321350097656,0.011874957,0.0078125,-1.8481439113616944,0.3,-0.009551940439268946,0.0003,12850,539.8783569335938,0.6329882144927979
2,7,2991.25,1792,641,200.0,2686.350665283203,0.008675324,0.0046875,-1.7999911904335022,0.3,-0.008068952918983996,0.0003,12860,1431.825927734375,0.46205562353134155
3,8,2985.0,2048,637,200.0,2365.6391662597657,0.003822071,0.0,-1.863024228811264,0.3,-0.004574221069924533,0.0003,12870,1312.822998046875,0.5290006995201111
3,9,2994.5454545454545,2304,634,200.0,3283.3905639648438,0.010046959,0.02421875,-1.8091717779636383,0.3,-0.008844130719080568,0.0003,12880,1276.2652587890625,0.4573640823364258
4,10,3000.8333333333335,2560,633,200.0,2365.8857421875,0.003117441,0.00078125,-1.7931540787220002,0.3,-0.005377469141967595,0.0003,12890,1142.281982421875,0.5564590692520142
4,11,2995.0,2816,633,200.0,2016.9680053710938,0.013519726,0.015625,-1.7875377774238586,0.3,-0.011344484845176339,0.0003,12900,1176.3934326171875,0.5634227991104126
4,12,2936.6666666666665,3072,634,200.0,3150.7395263671874,0.0033622694,0.0,-1.7757276594638824,0.3,-0.007080175215378404,0.0003,12910,1547.7747802734375,0.4389216899871826
5,13,2932.5,3328,634,200.0,3513.8326904296873,0.0005724279,0.0,-1.7535261452198028,0.3,-0.002361023495905101,0.0003,12920,1078.3475341796875,0.5557019710540771
5,14,2940.5882352941176,3584,633,200.0,3068.403875732422,0.0010121933,0.0,-1.8901537597179412,0.3,-0.0015479829628020525,0.0003,12930,1497.30322265625,0.407662034034729
6,15,2805.7894736842104,3840,632,200.0,5058.785693359375,0.00013257004,0.0,-1.926713490486145,0.3,0.0002318310085684061,0.0003,12940,876.766845703125,0.652060329914093
6,16,2807.5,4096,632,200.0,3516.2956420898436,6.7932764e-05,0.0,-1.7712407171726228,0.3,-0.0007796973804943264,0.0003,12950,1269.2554931640625,0.5740871429443359
6,17,2786.190476190476,4352,632,200.0,4323.803015136718,0.00025009573,0.0,-1.736698293685913,0.3,-0.001095137232914567,0.0003,12960,1487.033447265625,0.326693058013916
7,18,2729.5652173913045,4608,631,200.0,2856.183215332031,0.0015651972,0.0,-1.8080032467842102,0.3,-0.0036684109014458953,0.0003,12970,1287.26220703125,0.4402092695236206
7,19,2743.75,4864,631,200.0,5589.311218261719,0.002435403,0.0,-1.7818114399909972,0.3,0.0011169123696163296,0.0003,12980,2542.95751953125,0.6504026651382446
8,20,2757.6,5120,630,200.0,1777.73515625,0.00032289233,0.0,-1.7538429021835327,0.3,-0.001607202901504934,0.0003,12990,668.0709838867188,0.6317824721336365
8,21,2769.6153846153848,5376,629,200.0,2191.4450866699217,0.0056106467,0.0,-1.8236257135868073,0.3,-0.0062787041533738375,0.0003,13000,1001.2830200195312,0.5976988077163696
8,22,2792.5,5632,628,200.0,1463.4820098876953,0.026486441,0.05,-1.7989691972732544,0.3,-0.01996513605117798,0.0003,13010,916.7180786132812,0.6823813915252686
9,23,2802.4137931034484,5888,628,200.0,3304.6049682617186,0.0020601961,0.0,-1.6739744424819947,0.3,-0.0017731616273522377,0.0003,13020,1534.3006591796875,0.40882396697998047
9,24,2812.6666666666665,6144,628,200.0,2235.684674072266,0.0034324676,0.0,-1.655785119533539,0.3,-0.00683623036602512,0.0003,13030,854.015380859375,0.5749145746231079
10,25,2815.0,6400,627,200.0,2779.3002990722657,0.014151346,0.006640625,-1.6588819324970245,0.3,-0.01098657799884677,0.0003,13040,1384.7777099609375,0.47414642572402954
10,26,2815.4545454545455,6656,627,200.0,6714.551782226563,0.012930737,0.01015625,-1.6995675027370454,0.3,-0.016489075124263765,0.0003,13050,2965.75537109375,0.10284167528152466
11,27,2816.470588235294,6912,627,200.0,1817.155435180664,0.0032489356,0.0,-1.6883446753025055,0.3,-0.001289099780842662,0.0003,13060,844.2666625976562,0.6048356294631958
11,28,2811.1428571428573,7168,627,200.0,2338.1745056152345,0.026990144,0.026953125,-1.7084121644496917,0.3,-0.017143869167193772,0.0003,13070,1019.092041015625,0.5528217554092407
11,29,2812.4324324324325,7424,628,200.0,2988.4751586914062,0.010721318,0.0,-1.6810581743717194,0.3,-0.006251803145278245,0.0003,13080,1291.9501953125,0.4639199376106262
12,30,2793.9473684210525,7680,627,200.0,2864.3386352539064,0.0015981961,0.0,-1.6718710899353026,0.3,-0.0015179242938756943,0.0003,13090,1237.2918701171875,0.4860822558403015
12,31,2788.974358974359,7936,627,200.0,1818.4401550292969,0.00019085477,0.0,-1.7054461061954498,0.3,-0.00024070614017546177,0.0003,13100,894.1262817382812,0.8350703716278076
13,32,2791.0,8192,626,200.0,1960.8859313964845,0.0019157629,0.0,-1.6963041841983795,0.3,-0.004160589026287198,0.0003,13110,944.876708984375,0.6490377187728882
13,33,2794.0476190476193,8448,627,200.0,2345.6937744140623,0.0025874267,0.0,-1.6080168664455414,0.3,-0.003934410202782601,0.0003,13120,580.6752319335938,0.5290343761444092
13,34,2800.4651162790697,8704,627,200.0,3777.827978515625,0.0015640142,0.0,-1.6141984462738037,0.3,-0.0035162828862667084,0.0003,13130,1938.2635498046875,0.37073051929473877
14,35,2806.590909090909,8960,626,200.0,1318.704507446289,0.008103706,0.002734375,-1.6388013899326324,0.3,-0.0100302753620781,0.0003,13140,768.8496704101562,0.6878893971443176
14,36,2804.1304347826085,9216,625,200.0,1824.7082641601562,0.021718886,0.0265625,-1.4876255989074707,0.3,-0.018527980241924525,0.0003,13150,955.578857421875,0.6005287170410156
15,37,2805.531914893617,9472,625,200.0,4470.551794433593,0.0056498526,0.0,-1.6412407994270324,0.3,-0.002913861145498231,0.0003,13160,2599.967041015625,0.3608020544052124
15,38,2811.0416666666665,9728,625,200.0,2847.7436340332033,0.0023783955,0.0,-1.693431794643402,0.3,-0.0028446777025237678,0.0003,13170,979.2569580078125,0.46904391050338745
15,39,2821.2244897959185,9984,625,200.0,1476.9919067382812,0.015407181,0.012109375,-1.6655609548091888,0.3,-0.011359061161056162,0.0003,13180,717.5517578125,0.6657047271728516
16,40,2827.0588235294117,10240,625,200.0,2133.7373596191405,0.0043667033,0.0,-1.7117303967475892,0.3,-0.006345934327691793,0.0003,13190,976.3716430664062,0.5764397978782654
0,1,3090.0,256,762,200.0,4160.014050292969,0.002415231,0.0,-1.653578418493271,0.3,-0.002689150639344007,0.0003,13200,2341.923095703125,0.29394155740737915
0,2,2850.0,512,677,200.0,2254.4145324707033,0.008817806,0.025,-0.4737139388918877,0.3,-0.005488674156367779,0.0003,13210,791.3204956054688,0.5208224654197693
