time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,rollout/ep_rew_mean,train/entropy_loss,train/n_updates,train/clip_fraction,train/clip_range,train/value_loss,train/explained_variance,train/learning_rate,train/approx_kl,train/loss,train/policy_gradient_loss
5,4864,200.0,19,862,855.0,-2.1064552783966066,5780,0.0,0.3,10214.882543945312,0.35130995512008667,0.0003,0.0032244578,5660.24169921875,-0.0019882903434336185
5,5120,200.0,20,854,862.8,-1.9805390655994415,5790,0.000390625,0.3,4772.228258132935,0.36749744415283203,0.0003,0.0050328528,4733.25634765625,-0.0013776693784166127
6,5376,200.0,21,855,868.4615384615385,-2.1584243535995484,5800,0.01171875,0.3,6103.480255126953,0.3535170555114746,0.0003,0.006520005,964.3046264648438,-0.00648891938617453
6,5632,200.0,22,853,863.5714285714286,-2.0928231477737427,5810,0.0,0.3,7852.266442871094,0.11826854944229126,0.0003,0.00043010898,2961.90234375,0.0008923389948904514
6,5888,200.0,23,854,867.5862068965517,-2.180670475959778,5820,0.001953125,0.3,10118.469354248047,0.377841055393219,0.0003,0.002567195,6186.865234375,-0.0025687868706882
7,6144,200.0,24,852,868.3333333333334,-2.0209720969200133,5830,0.01015625,0.3,5775.37816772461,0.34647542238235474,0.0003,0.012007059,1144.3609619140625,-0.005772610963322222
7,6400,200.0,25,850,864.0625,-2.0833038091659546,5840,0.000390625,0.3,5328.829907226563,0.3277912139892578,0.0003,0.0023902745,1111.1483154296875,-0.004671688051894307
7,6656,200.0,26,850,871.5151515151515,-1.9491003334522248,5850,0.005859375,0.3,5118.16763420105,0.35576778650283813,0.0003,0.00755136,5040.626953125,-0.0018572800559923052
8,6912,200.0,27,850,877.6470588235294,-1.959973555803299,5860,0.0421875,0.3,10449.324389648438,0.36071550846099854,0.0003,0.015096303,4990.43505859375,-0.001229237439110875
8,7168,200.0,28,845,877.1428571428571,-2.1109367489814757,5870,0.009375,0.3,5452.886618041992,0.3430440425872803,0.0003,0.0030227173,2398.7529296875,-0.006520826788619161
8,7424,200.0,29,844,887.027027027027,-2.0939777374267576,5880,0.101171875,0.3,5440.666413879395,0.34019607305526733,0.0003,0.036720797,3475.322998046875,-0.013655420066788793
9,7680,200.0,30,846,890.2631578947369,-1.964444535970688,5890,0.003515625,0.3,10107.338992309571,0.35651683807373047,0.0003,0.0060732663,8278.0859375,-0.00230977782048285
9,7936,200.0,31,847,881.025641025641,-2.2489626526832582,5900,0.07578125,0.3,5474.091223144531,0.33835697174072266,0.0003,0.023310697,4452.37255859375,-0.007771991868503391
9,8192,200.0,32,848,886.5,-2.27343590259552,5910,0.003125,0.3,5082.084422302246,0.356614351272583,0.0003,0.006943194,225.12667846679688,-0.007246048469096422
9,8448,200.0,33,849,877.1428571428571,-2.194818675518036,5920,0.023046875,0.3,4998.366453552246,0.367078959941864,0.0003,0.015837278,3457.35986328125,-0.005999124678783119
10,8704,200.0,34,849,887.9069767441861,-2.1191251397132875,5930,0.0,0.3,9736.429455566406,0.36852341890335083,0.0003,0.0033412415,7514.88525390625,-0.002046437282115221
10,8960,200.0,35,848,885.6818181818181,-2.1008169174194338,5940,0.000390625,0.3,6095.903308105469,0.33714592456817627,0.0003,0.004401413,1383.2236328125,-0.003754340694285929
10,9216,200.0,36,847,879.5652173913044,-2.252968955039978,5950,0.021484375,0.3,5126.334547424316,0.3548234701156616,0.0003,0.011710913,297.9845275878906,-0.011440047598443925
11,9472,200.0,37,845,877.6595744680851,-2.188858675956726,5960,0.0,0.3,9810.810083007813,0.36598122119903564,0.0003,0.0042929053,7603.83056640625,-0.0032464500749483705
11,9728,200.0,38,843,875.2083333333334,-2.2099021792411806,5970,0.0,0.3,5063.3119445800785,0.36193281412124634,0.0003,0.0038497266,4865.78173828125,-0.001291118748486042
11,9984,200.0,39,843,874.4897959183673,-2.2125404477119446,5980,0.000390625,0.3,5419.974340820312,0.35154885053634644,0.0003,0.005299223,1609.6263427734375,-0.002690068120136857
12,10240,200.0,40,842,869.8039215686274,-2.0597538113594056,5990,0.00859375,0.3,5010.047717285156,0.3661010265350342,0.0003,0.012457391,4060.964599609375,-0.003919534129090607
0,256,200.0,1,1005,1010.0,-2.142835819721222,6000,0.009375,0.3,9697.548394775391,0.37238913774490356,0.0003,0.00743479,5989.01318359375,-0.0008848452940583229
0,512,200.0,2,878,975.0,-1.908882236480713,6010,0.004296875,0.3,12832.790014648437,0.31755518913269043,0.0003,0.003570182,8477.6416015625,-0.0013925535138696432
0,768,200.0,3,861,900.0,-2.17066433429718,6020,0.045703125,0.3,6822.083441162109,0.35318535566329956,0.0003,0.034507774,767.297607421875,-0.009373471862636507
1,1024,200.0,4,853,810.0,-2.1831017971038817,6030,0.009375,0.3,9491.83822631836,-0.04552114009857178,0.0003,0.009839086,9147.4892578125,-0.006643277301918715
1,1280,200.0,5,856,798.3333333333334,-2.1001455187797546,6040,0.001953125,0.3,14834.419616699219,0.1951013207435608,0.0003,0.0029604083,7898.01708984375,-0.0009192003984935581
1,1536,200.0,6,864,831.4285714285714,-2.16999089717865,6050,0.0375,0.3,6387.223431396485,0.34779125452041626,0.0003,0.010444393,5658.89599609375,-0.003976787813007832
2,1792,200.0,7,869,860.0,-2.090600824356079,6060,0.005078125,0.3,7112.068450927734,0.2991539239883423,0.0003,0.004663785,2947.95068359375,-0.0033654841012321413
2,2048,200.0,8,869,898.0,-2.2106762170791625,6070,0.00703125,0.3,6847.497534179687,0.3426978588104248,0.0003,0.009600285,3059.2431640625,-0.00464774826541543
2,2304,200.0,9,869,863.6363636363636,-2.142937445640564,6080,0.00078125,0.3,12292.566088867188,0.36233508586883545,0.0003,0.004403368,7782.3701171875,-0.0027887979755178093
2,2560,200.0,10,862,845.0,-2.2026549339294434,6090,0.0140625,0.3,9780.782434082032,-0.029355764389038086,0.0003,0.008572004,8168.876953125,-0.00647079786285758
3,2816,200.0,11,855,863.5714285714286,-2.1631736040115355,6100,0.0375,0.3,6759.113311767578,0.33164823055267334,0.0003,0.019094862,2973.76318359375,-0.007517703529447317
3,3072,200.0,12,851,862.0,-2.0231571912765505,6110,0.0,0.3,12339.491821289062,0.3420613408088684,0.0003,0.0008163145,7139.4521484375,0.0005216317484155297
3,3328,200.0,13,849,857.5,-2.154497039318085,6120,0.003125,0.3,6700.150238037109,0.2603940963745117,0.0003,0.0041611367,4202.7099609375,-0.0022268796106800436
4,3584,200.0,14,846,855.2941176470588,-2.0398756325244904,6130,0.0,0.3,6560.719561767578,0.3217962384223938,0.0003,0.0019248966,843.0078735351562,-0.0007692648679949344
4,3840,200.0,15,845,845.2631578947369,-2.2061046838760374,6140,0.0,0.3,6044.1168586730955,0.38024622201919556,0.0003,0.00074384944,3071.898681640625,0.0002902229316532612
4,4096,200.0,16,843,851.0,-2.0552280962467195,6150,0.008984375,0.3,14593.014575195313,0.21040040254592896,0.0003,0.0064806975,9669.482421875,-0.003523179655894637
5,4352,200.0,17,844,849.5238095238095,-2.1339601159095762,6160,0.01171875,0.3,10462.059106445313,-0.11431896686553955,0.0003,0.006794873,5552.091796875,-0.00515047712251544
5,4608,200.0,18,844,854.7826086956521,-1.9420744180679321,6170,0.0,0.3,7321.590966796875,0.19166332483291626,0.0003,0.0010912591,2849.9541015625,0.00024007356259971857
5,4864,200.0,19,838,847.0833333333334,-1.9440948605537414,6180,0.01015625,0.3,6798.705075073242,0.315656840801239,0.0003,0.0058224527,1481.1832275390625,-0.0031015698332339525
6,5120,200.0,20,831,855.2,-2.200815296173096,6190,0.01953125,0.3,9396.200759887695,0.3210532069206238,0.0003,0.0077279173,5656.34521484375,-0.0030849317088723184
6,5376,200.0,21,827,854.6153846153846,-2.103501629829407,6200,0.022265625,0.3,8075.951852416993,0.123562753200531,0.0003,0.00942069,6253.79345703125,-0.009212825959548355
6,5632,200.0,22,823,866.4285714285714,-1.8885471940040588,6210,0.0,0.3,10436.097302246093,-0.05705118179321289,0.0003,0.0003652512,9194.2783203125,-0.0006890955381095409
7,5888,200.0,23,823,857.2413793103449,-2.0129513502120973,6220,0.00234375,0.3,16869.421166992186,0.10377544164657593,0.0003,0.0015860654,8351.1669921875,-0.0015236171893775463
7,6144,200.0,24,823,857.3333333333334,-2.245999264717102,6230,0.006640625,0.3,6345.029675292969,0.3386019468307495,0.0003,0.00793139,4660.77978515625,-0.0013027040986344218
7,6400,200.0,25,818,853.4375,-2.174559235572815,6240,0.008984375,0.3,6100.735305786133,0.37604719400405884,0.0003,0.007391701,1731.9578857421875,-0.0028830372495576738
8,6656,200.0,26,820,858.1818181818181,-2.164433717727661,6250,0.0,0.3,6234.934655761719,0.38306236267089844,0.0003,0.003063936,1385.280029296875,-0.003125550621189177
8,6912,200.0,27,823,856.1764705882352,-1.997069525718689,6260,0.01328125,0.3,12358.129443359376,0.3499627113342285,0.0003,0.012048593,6126.86083984375,-0.00447677643969655
8,7168,200.0,28,824,847.7142857142857,-2.091788339614868,6270,0.00703125,0.3,6319.813970947265,0.3590414524078369,0.0003,0.008211201,299.98114013671875,-0.002805634681135416
8,7424,200.0,29,825,838.1081081081081,-2.1394662380218508,6280,0.0,0.3,8904.568637084962,0.007383823394775391,0.0003,0.00064717536,351.1279602050781,-0.0005160489410627634
9,7680,200.0,30,825,827.8947368421053,-2.0299249053001405,6290,0.0,0.3,15351.167749023438,0.16219455003738403,0.0003,0.0010365676,8704.7216796875,-0.0024424037430435417
9,7936,200.0,31,824,832.5641025641025,-2.1311462759971618,6300,0.00859375,0.3,6831.547457885742,0.28821074962615967,0.0003,0.0047621205,4187.27685546875,-0.0017119045951403677
9,8192,200.0,32,822,831.0,-2.1598727703094482,6310,0.005078125,0.3,6162.588177490235,0.36519330739974976,0.0003,0.0049783965,3003.690673828125,-0.003814433328807354
10,8448,200.0,33,822,829.2857142857143,-2.1192058324813843,6320,0.0,0.3,10093.49873046875,-0.06160449981689453,0.0003,0.0009966097,8882.439453125,-0.0002683096332475543
10,8704,200.0,34,823,824.4186046511628,-2.15179101228714,6330,0.0,0.3,16947.90432128906,0.0781368613243103,0.0003,0.0001064525,9726.716796875,-0.00033609019592404363
10,8960,200.0,35,823,822.0454545454545,-2.128558850288391,6340,0.005859375,0.3,6143.904650878906,0.32233554124832153,0.0003,0.0035752705,4294.62060546875,-0.003002057387493551
11,9216,200.0,36,823,812.8260869565217,-1.7216528177261352,6350,0.003515625,0.3,7012.648718261718,0.26968812942504883,0.0003,0.0036158103,4927.69970703125,-0.0009623416292015464
11,9472,200.0,37,824,816.3829787234042,-1.8259113430976868,6360,0.0,0.3,14216.6421875,0.2178248167037964,0.0003,0.00045894785,7175.314453125,-0.0006736695533618331
11,9728,200.0,38,825,821.875,-1.9060693621635436,6370,0.0,0.3,6775.031213378907,0.35171860456466675,0.0003,0.001388442,2491.12353515625,-0.001135678472928703
12,9984,200.0,39,824,820.204081632653,-2.006285011768341,6380,0.01796875,0.3,6230.605523681641,0.3829130530357361,0.0003,0.018142018,3699.66357421875,-0.0021698308642953633
12,10240,200.0,40,825,826.6666666666666,-1.4001655161380768,6390,0.0125,0.3,6969.846984863281,0.2948454022407532,0.0003,0.0053622685,2829.359619140625,-0.002207637787796557
0,256,200.0,1,1060,1070.0,-2.002986419200897,6400,0.0,0.3,14965.136419677734,0.1874234676361084,0.0003,0.00033936137,8245.986328125,-0.0008228133432567119
0,512,200.0,2,924,1135.0,-2.1788689613342287,6010,0.0,0.3,10079.143591308593,0.3753926753997803,0.0003,0.0012846137,4298.6484375,-0.00429745118599385
0,768,200.0,3,803,1060.0,-2.1678607940673826,6020,0.01171875,0.3,6509.128741455078,0.3223573565483093,0.0003,0.012824411,1565.8348388671875,-0.006299767876043916
1,1024,200.0,4,794,960.0,-2.0914426684379577,6030,0.003125,0.3,5394.388397216797,0.35360461473464966,0.0003,0.0063392036,2895.343017578125,-0.009685743367299438
1,1280,200.0,5,791,991.6666666666666,-1.42123481631279,6040,0.01640625,0.3,9223.285063171386,0.38796180486679077,0.0003,0.0039497786,1992.5301513671875,0.0017543346621096134
1,1536,200.0,6,802,950.0,-1.9666501224040984,6050,0.002734375,0.3,5811.848706054688,0.34344470500946045,0.0003,0.004735031,3370.71044921875,-0.0026538879610598087
2,1792,200.0,7,807,960.0,-2.166639566421509,6060,0.0,0.3,5697.946716308594,0.3482494354248047,0.0003,0.00097017083,3404.447021484375,-0.00045219771564006803
2,2048,200.0,8,800,908.0,-2.199415409564972,6070,0.0,0.3,5417.678866577148,0.3529960513114929,0.0003,0.0016126751,3757.495361328125,-0.004590478772297501
2,2304,200.0,9,797,943.6363636363636,-2.0626078486442565,6080,0.0,0.3,9614.984228515625,0.382448673248291,0.0003,0.0014175177,6612.6318359375,-0.003168404521420598
3,2560,200.0,10,801,971.6666666666666,-2.123948502540588,6090,0.0,0.3,6338.829364013672,0.13845765590667725,0.0003,0.00061845244,3030.569091796875,-0.00012558058951981366
3,2816,200.0,11,806,907.1428571428571,-2.2696656465530394,6100,0.016015625,0.3,5426.251808166504,0.3447209596633911,0.0003,0.0118432185,4439.95947265625,-0.003975785942748189
3,3072,200.0,12,809,891.3333333333334,-2.249690365791321,6110,0.0,0.3,9196.042687416077,0.39328843355178833,0.0003,0.0034658483,4593.79150390625,-0.0016641874331980943
4,3328,200.0,13,815,884.375,-2.284345769882202,6120,0.0,0.3,5409.416201782226,0.3700157403945923,0.0003,0.00051419553,2318.794189453125,-0.0022225106600672006
4,3584,200.0,14,814,877.0588235294117,-2.2743149995803833,6130,0.0,0.3,4976.206869506836,0.37792015075683594,0.0003,0.0016317372,320.56280517578125,-0.0045547133544459936
4,3840,200.0,15,818,810.5263157894736,-2.313111424446106,6140,0.025,0.3,4913.97297668457,0.41754502058029175,0.0003,0.011919598,3953.302978515625,-0.012392791919410229
4,4096,200.0,16,820,817.0,-2.2929569482803345,6150,0.01953125,0.3,5507.976776123047,0.3311987519264221,0.0003,0.010697208,4933.6318359375,-0.006551642378326505
5,4352,200.0,17,823,820.4761904761905,-2.1487080097198485,6160,0.006640625,0.3,5223.490399169922,0.37165898084640503,0.0003,0.00798279,3027.38427734375,-0.00428196326829493
5,4608,200.0,18,824,830.4347826086956,-2.2171859979629516,6170,0.0,0.3,5192.246813964844,0.3692355751991272,0.0003,0.0018351728,4107.26806640625,-0.002653658087365329
5,4864,200.0,19,826,839.5833333333334,-2.161069166660309,6180,0.0,0.3,10323.697021484375,0.37377113103866577,0.0003,0.00035742228,3110.91259765625,-0.0007111017708666623
6,5120,200.0,20,826,847.6,-2.159113073348999,6190,0.0,0.3,5270.910327148437,0.36784571409225464,0.0003,0.00096542924,2417.92919921875,-0.0024717204738408326
6,5376,200.0,21,823,833.8461538461538,-2.1627654910087584,6200,0.0,0.3,5308.438188171387,0.3615816831588745,0.0003,0.001322466,4954.1572265625,-0.0036909760674461722
6,5632,200.0,22,821,833.5714285714286,-1.7426837742328645,6210,0.000390625,0.3,4919.655618286133,0.3815808892250061,0.0003,0.0023714402,3921.779296875,-0.0028657197020947934
7,5888,200.0,23,818,830.3448275862069,-2.0647722840309144,6220,0.00859375,0.3,10481.182815551758,0.2690516710281372,0.0003,0.008426967,2316.91015625,-0.002318706433288753
7,6144,200.0,24,815,829.3333333333334,-2.2348485708236696,6230,0.0,0.3,5039.60594329834,0.37126511335372925,0.0003,0.0016056777,4790.79345703125,-0.0014129233546555041
7,6400,200.0,25,815,824.375,-2.301829516887665,6240,0.0,0.3,4967.746605682373,0.3812071681022644,0.0003,0.00044825766,2741.331298828125,-0.0004933323478326201
8,6656,200.0,26,814,837.8787878787879,-2.164680063724518,6250,0.0078125,0.3,5330.870697021484,0.3662223219871521,0.0003,0.015387526,4041.1982421875,-0.005085412226617336
8,6912,200.0,27,815,843.2352941176471,-2.1162446975708007,6260,0.0,0.3,10453.836193847656,0.37469661235809326,0.0003,0.003250033,4500.66650390625,-0.000747084361501038
8,7168,200.0,28,817,839.4285714285714,-2.2140230774879455,6270,0.002734375,0.3,4943.29370727539,0.3789368271827698,0.0003,0.006695535,4035.7421875,-0.0047734460444189605
9,7424,200.0,29,817,831.3513513513514,-2.2086465120315553,6280,0.064453125,0.3,5016.4881591796875,0.36020874977111816,0.0003,0.04435044,4050.2861328125,-0.010074482532218099
9,7680,200.0,30,819,829.4736842105264,-1.9791639566421508,6290,0.009765625,0.3,9796.543530273437,0.3872460126876831,0.0003,0.009633426,3722.854736328125,-0.002385584870353341
9,7936,200.0,31,819,827.6923076923077,-2.280210864543915,6300,0.0015625,0.3,5265.908432006836,0.37342673540115356,0.0003,0.0045647067,4797.68408203125,-0.004146993835456669
10,8192,200.0,32,817,824.25,-1.9078807473182677,6310,0.0,0.3,4680.934162139893,0.3896979093551636,0.0003,0.0013573447,2036.8323974609375,-0.0005053012981079518
10,8448,200.0,33,818,818.5714285714286,-2.102283036708832,6320,0.03125,0.3,5306.25576171875,0.36328446865081787,0.0003,0.019080352,1723.472412109375,-0.00747893035877496
10,8704,200.0,34,821,822.5581395348837,-2.1423795223236084,6330,0.0,0.3,9372.621948242188,0.3987942934036255,0.0003,0.00044433353,2632.812744140625,0.0008788862498477102
10,8960,200.0,35,823,832.9545454545455,-2.0890751600265505,6340,0.0,0.3,5686.450872802734,0.3622467517852783,0.0003,0.0040414073,585.6982421875,-0.003104824153706431
11,9216,200.0,36,826,831.304347826087,-2.1135509729385378,6350,0.00234375,0.3,5554.854376220703,0.3669806718826294,0.0003,0.0050616087,489.3447265625,-0.002770144504029304
11,9472,200.0,37,827,836.1702127659574,-2.0851391792297362,6360,0.0015625,0.3,9394.790246582032,0.3939679265022278,0.0003,0.0055397693,3325.9443359375,-0.0011524877976626159
11,9728,200.0,38,828,827.7083333333334,-1.9498158156871797,6370,0.0,0.3,5208.046626281738,0.3753347396850586,0.0003,0.0020213537,3671.020751953125,-0.003659592242911458
12,9984,200.0,39,829,823.0612244897959,-2.2812728881835938,6380,0.001171875,0.3,4527.436240386963,0.4062463641166687,0.0003,0.005306206,2582.83056640625,-0.0013479138491675259
12,10240,200.0,40,831,827.0588235294117,-2.228510081768036,6390,0.0203125,0.3,4884.907696533203,0.3932119607925415,0.0003,0.015788062,281.45538330078125,-0.007750270841643214
0,256,200.0,1,1088,770.0,-2.1473345279693605,6400,0.003125,0.3,9670.002758789062,0.39100486040115356,0.0003,0.0073073003,3609.636474609375,-0.00091900578700006
0,512,200.0,2,909,655.0,-2.074957311153412,6410,0.0,0.3,11605.508154296875,0.3626241087913513,0.0003,0.00017282483,5132.26953125,-0.00022467745002359153
0,768,200.0,3,878,790.0,-1.862104845046997,6420,0.001171875,0.3,9165.49194946289,0.0008202791213989258,0.0003,0.0048757344,2799.7470703125,-0.0043706805910915135
1,1024,200.0,4,799,720.0,-1.9390943348407745,6430,0.031640625,0.3,6375.958547973632,0.36932945251464844,0.0003,0.011427449,3533.795654296875,-0.00559025073889643
1,1280,200.0,5,785,693.3333333333334,-1.9849100649356841,6440,0.001171875,0.3,11702.015954589844,0.385883629322052,0.0003,0.00399167,6789.56982421875,-0.0010972570395097136
1,1536,200.0,6,793,745.7142857142857,-2.056786376237869,6450,0.0453125,0.3,5841.95129699707,0.36914002895355225,0.0003,0.022535853,644.9901123046875,-0.0038155366666615008
2,1792,200.0,7,789,787.5,-1.5333646595478059,6460,0.0203125,0.3,6216.191485595703,0.38075947761535645,0.0003,0.0036789381,3293.7802734375,0.0018504032399505378
2,2048,200.0,8,795,803.0,-2.0763678371906282,6470,0.057421875,0.3,6396.338354492187,0.38898926973342896,0.0003,0.017757112,5702.6962890625,-0.004593032551929355
2,2304,200.0,9,802,826.3636363636364,-1.8751381814479828,6480,0.003515625,0.3,11600.371411132812,0.3814406991004944,0.0003,0.002167911,4998.40869140625,-0.00045923246070742605
3,2560,200.0,10,807,844.1666666666666,-2.0683178901672363,6490,0.001171875,0.3,6654.158154296875,0.3725736141204834,0.0003,0.002422617,762.9390258789062,-0.005880170688033104
