time/iterations,time/fps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,train/entropy_loss,train/approx_kl,train/clip_fraction,train/learning_rate,train/n_updates,train/policy_gradient_loss,train/loss,train/clip_range,train/explained_variance,train/value_loss
35,1027,8,200.0,-241.36363636363637,8960,-1.8512960076332092,0.002222296,0.0,0.0003,740,0.003425305872224271,33.08205795288086,0.3,0.237013041973114,100.83159465789795
36,1020,9,200.0,-243.04347826086956,9216,-1.8222015917301178,0.0046509607,0.0,0.0003,750,-0.0045813987730070945,98.81710052490234,0.3,-0.041677236557006836,211.2642852783203
37,1015,9,200.0,-244.04255319148936,9472,-1.7961460590362548,0.001114504,0.0,0.0003,760,0.0010000822134315968,87.74848175048828,0.3,0.5076308250427246,119.27697257995605
38,1007,9,200.0,-238.33333333333334,9728,-1.8735778212547303,0.0021217098,0.001171875,0.0003,770,-0.005917574465274811,121.13385772705078,0.3,0.06288456916809082,688.092699432373
39,1000,9,200.0,-239.18367346938774,9984,-1.9710840582847595,0.022764705,0.0390625,0.0003,780,-0.014628966897726059,45.79207229614258,0.3,0.3746644854545593,85.87525234222412
40,996,10,200.0,-243.13725490196077,10240,-2.023663866519928,0.002952237,0.0,0.0003,790,-0.0011498264269903303,117.97700500488281,0.3,0.25203317403793335,219.04982528686523
1,1170,0,200.0,-260.0,256,-1.9599136054515838,0.0010128634,0.0,0.0003,800,-0.0025128912879154087,43.56772232055664,0.3,0.43587368726730347,132.2450714111328
2,993,0,200.0,-270.0,512,-2.0834640145301817,0.0010700934,0.0,0.0003,810,-0.0030490650795400144,245.03919982910156,0.3,0.002511262893676758,359.3409599304199
3,1022,0,200.0,-183.33333333333334,768,-2.1405835151672363,0.0060943067,0.000390625,0.0003,820,-0.007781031099148095,119.67764282226562,0.3,0.0027208328247070312,189.61943321228028
4,973,1,200.0,-168.0,1024,-2.1305756092071535,0.0014482217,0.0,0.0003,830,-0.002347830100916326,202.6305694580078,0.3,0.00010001659393310547,712.056916809082
5,962,1,200.0,-191.66666666666666,1280,-2.136961591243744,0.00027908827,0.0,0.0003,840,-0.00029885112307965757,373.42169189453125,0.3,0.0015201568603515625,788.689077758789
6,980,1,200.0,-205.71428571428572,1536,-2.103915786743164,0.00034161145,0.0,0.0003,850,-0.0019677781034260987,100.22187042236328,0.3,0.013505697250366211,184.45977706909179
7,985,1,200.0,-208.75,1792,-2.1567565560340882,0.022049922,0.04453125,0.0003,860,-0.010765650169923901,63.27098846435547,0.3,0.006558358669281006,145.22565441131593
8,992,2,200.0,-173.0,2048,-2.2282617568969725,0.003972958,0.00078125,0.0003,870,-0.002738279011100531,79.29792022705078,0.3,0.017858803272247314,126.06750612258911
9,958,2,200.0,-160.9090909090909,2304,-2.1699429750442505,0.0014170553,0.0,0.0003,880,-0.006898738024756312,955.7044067382812,0.3,-0.003032088279724121,1392.6840606689452
10,779,3,200.0,-166.66666666666666,2560,-2.202069854736328,0.003647647,0.00234375,0.0003,890,-0.005691707134246826,286.0616760253906,0.3,0.0019808411598205566,675.164761352539
11,665,4,200.0,-159.28571428571428,2816,-2.345377540588379,0.0027044336,0.0,0.0003,900,-0.001067375298589468,87.75717163085938,0.3,0.02218419313430786,256.62995529174805
12,588,5,200.0,-170.66666666666666,3072,-2.2424468278884886,0.000107719796,0.0,0.0003,910,-0.000893523683771491,630.4263916015625,0.3,-0.013709783554077148,1243.652395629883
13,535,6,200.0,-163.75,3328,-2.22223414182663,0.04385835,0.109375,0.0003,920,-0.0336562960408628,201.50411987304688,0.3,0.010602116584777832,361.42387161254885
14,501,7,200.0,-168.23529411764707,3584,-2.133925676345825,0.0027007763,0.0,0.0003,930,-0.004679468786343932,352.9960021972656,0.3,-0.0046776533126831055,667.9350761413574
15,471,8,200.0,-178.94736842105263,3840,-2.1316916584968566,0.004515862,0.0,0.0003,940,-0.005170246027410031,106.68414306640625,0.3,0.05182558298110962,181.39336814880372
16,447,9,200.0,-184.5,4096,-2.123210096359253,0.006491123,0.001171875,0.0003,950,-0.007099043834023178,101.29601287841797,0.3,0.0005264878273010254,189.93428955078124
17,427,10,200.0,-188.57142857142858,4352,-1.9635673880577087,0.0036359506,0.0,0.0003,960,-0.0019109481014311313,96.99418640136719,0.3,0.017509758472442627,253.45511207580566
18,414,11,200.0,-195.2173913043478,4608,-2.037951421737671,0.0014360968,0.0,0.0003,970,0.00036767764249816536,112.95410919189453,0.3,0.060475945472717285,138.3903102874756
19,403,12,200.0,-200.41666666666666,4864,-2.015317064523697,0.0018201408,0.0,0.0003,980,-0.0035584892379119993,80.59114074707031,0.3,0.03680741786956787,136.21626892089844
20,394,12,200.0,-200.8,5120,-1.9847992181777954,0.0021100903,0.0,0.0003,990,-0.0035830921027809382,142.4246826171875,0.3,0.05308723449707031,283.6859725952148
21,386,13,200.0,-203.07692307692307,5376,-2.10818954706192,0.0047195065,0.0,0.0003,1000,-0.003940099966712296,71.44561004638672,0.3,0.06836944818496704,141.76328735351564
22,377,14,200.0,-190.35714285714286,5632,-2.0379868745803833,0.0034791597,0.006640625,0.0003,1010,-0.008834872534498573,292.9540710449219,0.3,0.02342092990875244,696.9789459228516
23,368,15,200.0,-191.0344827586207,5888,-1.953153258562088,0.00022021472,0.0,0.0003,1020,-0.0013001875602640211,435.2969970703125,0.3,0.002917170524597168,771.5766723632812
24,361,16,200.0,-193.0,6144,-2.0607563138008116,0.024965296,0.044140625,0.0003,1030,-0.015102981496602297,63.45981979370117,0.3,0.0843203067779541,135.64007911682128
25,355,18,200.0,-197.5,6400,-1.9200233399868012,0.0013266988,0.0,0.0003,1040,-0.001032717525959015,93.1109619140625,0.3,0.08762913942337036,125.99205856323242
26,351,18,200.0,-203.33333333333334,6656,-1.9337773680686952,0.0041722273,0.002734375,0.0003,1050,-0.004826198006048799,40.28059768676758,0.3,0.04615283012390137,160.74689216613768
27,345,20,200.0,-206.1764705882353,6912,-1.945456963777542,0.0008191045,0.0,0.0003,1060,0.001711333484854549,163.39385986328125,0.3,0.18640446662902832,297.93638610839844
28,340,21,200.0,-208.85714285714286,7168,-1.952424943447113,0.0007733286,0.0,0.0003,1070,-0.002887136675417423,82.70945739746094,0.3,0.13044226169586182,166.2621234893799
29,336,22,200.0,-211.8918918918919,7424,-2.0172872304916383,0.0012110218,0.0,0.0003,1080,-0.002849998138844967,78.5153579711914,0.3,0.19203966856002808,166.34916343688965
30,332,23,200.0,-211.8421052631579,7680,-2.013678014278412,0.0024207109,0.0015625,0.0003,1090,-0.0025460547767579556,167.9860382080078,0.3,0.12406224012374878,302.2591194152832
31,329,24,200.0,-212.82051282051282,7936,-2.0956063270568848,0.002867743,0.00078125,0.0003,1100,-0.0035540196346119045,74.09318542480469,0.3,0.1742180585861206,94.67781867980958
32,326,25,200.0,-214.75,8192,-2.072913312911987,0.0006052498,0.0,0.0003,1110,-0.0015268628485500813,72.70055389404297,0.3,0.1430850625038147,112.9288236618042
33,323,26,200.0,-217.14285714285714,8448,-2.221001124382019,0.0019795306,0.0,0.0003,1120,-0.0016853963723406195,89.45401763916016,0.3,0.24695754051208496,121.27183113098144
34,320,27,200.0,-216.97674418604652,8704,-2.033883237838745,0.00046443567,0.0,0.0003,1130,-0.0015529264463111758,109.13313293457031,0.3,0.2927730083465576,184.20307731628418
35,318,28,200.0,-216.8181818181818,8960,-2.3010798692703247,0.002417922,0.0,0.0003,1140,-0.00620275738183409,41.13556671142578,0.3,0.2792450189590454,123.95356273651123
36,315,29,200.0,-218.91304347826087,9216,-2.1874910593032837,0.0019423654,0.0,0.0003,1150,-0.0007693517953157424,78.06316375732422,0.3,0.23267102241516113,114.92179050445557
37,320,29,200.0,-218.72340425531914,9472,-2.2645564794540407,0.0026719717,0.0,0.0003,1160,-0.007612611074000597,151.99742126464844,0.3,0.1451026201248169,293.46592864990237
38,326,29,200.0,-218.95833333333334,9728,-2.2237533569335937,0.0012366923,0.0,0.0003,1170,-0.0017571619828231633,27.536104202270508,0.3,0.09974753856658936,110.39488334655762
39,332,30,200.0,-215.71428571428572,9984,-2.300627601146698,0.0010998051,0.0,0.0003,1180,-0.0034822215093299747,86.49229431152344,0.3,-0.06466221809387207,210.4902000427246
40,337,30,200.0,-217.05882352941177,10240,-2.253192698955536,0.0019853204,0.000390625,0.0003,1190,-0.004751463257707656,322.611572265625,0.3,0.08126062154769897,492.77052917480466
1,1223,0,200.0,-240.0,256,-2.121702253818512,0.0014459386,0.0,0.0003,1200,-0.002945681056007743,123.50804901123047,0.3,0.29571807384490967,175.3222276687622
2,1036,0,200.0,-325.0,512,-2.067180097103119,0.0049581956,0.0,0.0003,810,-0.006462906545493752,45.14701461791992,0.3,0.18144237995147705,95.85880489349366
3,1034,0,200.0,-293.3333333333333,768,-2.175228273868561,0.0058747404,0.01015625,0.0003,820,-0.002400505216792226,54.578948974609375,0.3,0.4369363784790039,105.71701374053956
4,1020,1,200.0,-260.0,1024,-2.047791963815689,0.032523204,0.294140625,0.0003,830,-0.028104768367484212,18.985034942626953,0.3,0.5473506450653076,62.95962009429932
5,1022,1,200.0,-271.6666666666667,1280,-2.186862659454346,0.011313697,0.05703125,0.0003,840,-0.0058261280762963,48.75551986694336,0.3,0.5723344087600708,101.93269023895263
6,1024,1,200.0,-282.85714285714283,1536,-1.947600895166397,0.0074392594,0.011328125,0.0003,850,-0.007655642367899418,156.17784118652344,0.3,-0.06630778312683105,293.35380401611326
7,1022,1,200.0,-248.75,1792,-2.016029363870621,0.0057899435,0.004296875,0.0003,860,-0.003753774962387979,258.7702331542969,0.3,0.09490209817886353,645.5412643432617
8,1024,1,200.0,-241.0,2048,-1.9731276988983155,0.0080344165,0.01796875,0.0003,870,-0.008283447497524321,106.96221160888672,0.3,-0.06694698333740234,250.1939781188965
9,1027,2,200.0,-245.45454545454547,2304,-1.8737464010715486,0.00084668165,0.0,0.0003,880,-0.0012818850227631629,375.3436584472656,0.3,0.08976233005523682,703.2342529296875
10,1023,2,200.0,-252.5,2560,-2.096260130405426,0.024086487,0.096484375,0.0003,890,-0.006950357416644693,62.075443267822266,0.3,0.40533459186553955,107.83390235900879
11,1022,2,200.0,-258.57142857142856,2816,-2.3378507494926453,0.0064574797,0.000390625,0.0003,900,-0.0040497708600014445,83.32005310058594,0.3,0.34588754177093506,183.7509334564209
12,1027,2,200.0,-264.6666666666667,3072,-2.097862887382507,0.008701083,0.011328125,0.0003,910,-0.008695051842369139,32.52111053466797,0.3,0.4999960660934448,141.80430641174317
13,1022,3,200.0,-248.75,3328,-1.9967525064945222,0.015743678,0.029296875,0.0003,920,-0.011533577321097254,39.68282699584961,0.3,0.339510440826416,115.0719331741333
14,1021,3,200.0,-237.64705882352942,3584,-1.8005560100078584,0.0048485766,0.0,0.0003,930,-0.006660565151832998,743.8626708984375,0.3,-0.058688998222351074,1421.6391815185548
15,1023,3,200.0,-234.73684210526315,3840,-1.8859412252902985,0.0007230735,0.0,0.0003,940,-0.00134336210321635,133.5327606201172,0.3,-0.07058632373809814,767.401577758789
16,1024,3,200.0,-238.0,4096,-1.9121290504932404,0.0010863498,0.0,0.0003,950,-0.0013749353762250393,124.1317138671875,0.3,0.058878958225250244,323.01682739257814
17,1014,4,200.0,-241.9047619047619,4352,-2.0706767141819,0.052721456,0.1015625,0.0003,960,-0.01163244799245149,39.48692321777344,0.3,0.37487828731536865,87.24091968536376
18,1012,4,200.0,-225.2173913043478,4608,-2.2302878737449645,0.026769878,0.087109375,0.0003,970,-0.005635673541110009,25.96823501586914,0.3,0.4342600703239441,97.73980770111083
19,1008,4,200.0,-229.16666666666666,4864,-2.133145606517792,0.00213104,0.0,0.0003,980,0.0006461857818067073,888.6721801757812,0.3,0.009889721870422363,1355.3012634277343
20,1004,5,200.0,-232.8,5120,-2.0159122586250304,0.00029758085,0.0,0.0003,990,-0.0015598917612805962,148.35411071777344,0.3,-0.23963713645935059,242.44414596557618
21,1003,5,200.0,-231.92307692307693,5376,-2.1320438027381896,0.0009631207,0.0,0.0003,1000,-0.0013792655896395444,40.79274368286133,0.3,0.19476234912872314,144.16731300354004
22,1002,5,200.0,-231.07142857142858,5632,-2.2913124203681945,0.004375935,0.0,0.0003,1010,-0.00793141033500433,37.30341339111328,0.3,0.40317076444625854,115.10477561950684
23,1000,5,200.0,-225.17241379310346,5888,-2.14322053194046,0.021689806,0.060546875,0.0003,1020,-0.010898211086168886,474.6629333496094,0.3,0.13238215446472168,849.0199844360352
24,998,6,200.0,-220.33333333333334,6144,-1.948464047908783,0.0012491597,0.00234375,0.0003,1030,0.0032347508706152437,422.4850158691406,0.3,0.013046026229858398,756.1350616455078
25,1000,6,200.0,-215.9375,6400,-2.10055468082428,0.019871566,0.069140625,0.0003,1040,-0.00566682037897408,198.5470733642578,0.3,0.08556747436523438,705.7853500366211
26,1001,6,200.0,-216.96969696969697,6656,-1.8979318916797638,0.003835479,0.002734375,0.0003,1050,-0.005620485194958747,490.6744384765625,0.3,0.06912559270858765,703.2034774780274
27,1002,6,200.0,-217.35294117647058,6912,-1.9138234794139861,0.002204285,0.0,0.0003,1060,-0.007638868503272533,143.88587951660156,0.3,0.18041622638702393,252.2343894958496
28,1003,7,200.0,-211.42857142857142,7168,-2.065659487247467,0.0025717947,0.0,0.0003,1070,-0.0017600326100364327,602.84619140625,0.3,0.04107385873794556,723.7589149475098
29,1005,7,200.0,-200.0,7424,-2.1036313652992247,0.0017154701,0.0,0.0003,1080,-0.006243683595675975,441.9674072265625,0.3,0.07175910472869873,659.0470275878906
30,1004,7,200.0,-194.47368421052633,7680,-1.978750431537628,0.0029100967,0.00234375,0.0003,1090,-0.006385669438168406,561.3012084960938,0.3,0.15692567825317383,661.0629783630371
31,1003,7,200.0,-196.66666666666666,7936,-1.9446121335029602,0.0046436414,0.00234375,0.0003,1100,-0.0038506768643856047,389.9420471191406,0.3,0.05732548236846924,620.2420501708984
32,1005,8,200.0,-199.25,8192,-1.8818806052207946,0.0014842968,0.0,0.0003,1110,-0.003533848642837256,40.434505462646484,0.3,0.4178091287612915,103.81486377716064
33,1006,8,200.0,-203.8095238095238,8448,-2.028062868118286,0.00061767176,0.0,0.0003,1120,-0.0017615779768675565,33.27723693847656,0.3,0.3149051070213318,108.0523609161377
34,1008,8,200.0,-200.46511627906978,8704,-2.0064701974391936,0.0014178732,0.0,0.0003,1130,-2.733282744884491e-05,103.00430297851562,0.3,0.38656842708587646,243.48419189453125
35,1003,8,200.0,-196.5909090909091,8960,-2.0726843237876893,0.001606151,0.000390625,0.0003,1140,-0.004907622444443404,410.600830078125,0.3,0.06206536293029785,791.7180450439453
36,1004,9,200.0,-200.65217391304347,9216,-2.0348067700862886,0.026600452,0.055859375,0.0003,1150,0.011477578105404973,273.84735107421875,0.3,0.07182419300079346,615.8305076599121
37,1005,9,200.0,-196.17021276595744,9472,-2.152025604248047,0.024494756,0.028125,0.0003,1160,-0.00993698458187282,32.563011169433594,0.3,0.5707155466079712,106.78550586700439
38,1008,9,200.0,-203.75,9728,-2.374055790901184,0.014483618,0.00625,0.0003,1170,-0.009314237465150654,418.3482666015625,0.3,0.06723833084106445,716.1285430908204
39,1010,9,200.0,-201.83673469387756,9984,-2.433480107784271,0.009213315,0.003125,0.0003,1180,-0.012213573418557644,191.8994903564453,0.3,0.19372904300689697,377.28228149414065
40,965,10,200.0,-196.86274509803923,10240,-2.413245141506195,0.0016222768,0.0,0.0003,1190,-0.002091385889798403,660.064697265625,0.3,0.05364274978637695,1332.768865966797
1,1381,0,200.0,-260.0,256,-2.290716302394867,0.00095105916,0.0,0.0003,1200,-0.0022895960602909325,281.4215393066406,0.3,-0.03616142272949219,777.8502792358398
2,1235,0,200.0,90.0,512,-2.2593767285346984,0.0053168214,0.0125,0.0003,1210,-0.0075768833747133614,570.0964965820312,0.3,0.03762078285217285,1119.671713256836
3,1185,0,200.0,0.0,768,-2.2394153118133544,0.0013857821,0.0,0.0003,1220,-0.001169155875686556,940.2452392578125,0.3,-0.0009375810623168945,1985.6586608886719
4,995,1,200.0,-64.0,1024,-2.277938735485077,0.008966604,0.006640625,0.0003,1230,-0.008203410869464278,699.0862426757812,0.3,-0.0014117956161499023,1250.766796875
5,1011,1,200.0,-78.33333333333333,1280,-2.3118603944778444,0.00026161014,0.0,0.0003,1240,-0.002567737642675638,345.9273986816406,0.3,0.05452042818069458,784.8850875854492
6,1023,1,200.0,-88.57142857142857,1536,-2.1769317150115968,0.0066936826,0.0,0.0003,1250,-0.006631005741655827,731.3624267578125,0.3,0.011648237705230713,923.2673248291015
7,1036,1,200.0,-107.5,1792,-2.1606937527656553,0.00022662245,0.0,0.0003,1260,-0.0010824683122336864,600.9166259765625,0.3,0.02413952350616455,1359.3145721435546
8,1043,1,200.0,-163.0,2048,-2.2868262410163878,0.0061960286,0.00234375,0.0003,1270,-0.004634080547839403,79.82588958740234,0.3,0.09315019845962524,238.66254348754882
9,988,2,200.0,-172.72727272727272,2304,-2.1591647028923036,0.0020860955,0.0,0.0003,1280,-0.0024359050905331968,239.8900146484375,0.3,0.1716814637184143,478.4670806884766
10,998,2,200.0,-185.83333333333334,2560,-2.371716833114624,0.008250538,0.004296875,0.0003,1290,-0.005973217252176255,93.98375701904297,0.3,0.26634079217910767,166.0796241760254
11,1001,2,200.0,-212.14285714285714,2816,-2.3117528676986696,0.0006178336,0.0,0.0003,1300,-0.0013571370160207151,102.48292541503906,0.3,0.10240596532821655,247.64879837036133
12,1005,3,200.0,-225.33333333333334,3072,-2.2264874458312987,0.092121795,0.272265625,0.0003,1310,-0.03172126645222306,157.3485107421875,0.3,0.16628921031951904,263.4247108459473
13,1005,3,200.0,-228.125,3328,-2.083431613445282,0.0045444705,0.00390625,0.0003,1320,-0.0068600928410887715,139.56463623046875,0.3,0.20953136682510376,210.66018371582032
14,1003,3,200.0,-218.23529411764707,3584,-2.1047078371047974,0.00041697407,0.0,0.0003,1330,-0.00161122961435467,36.06651306152344,0.3,0.3534138798713684,83.50976047515869
15,1005,3,200.0,-213.68421052631578,3840,-2.0469584465026855,0.00050238194,0.0,0.0003,1340,-0.00236464268527925,243.02581787109375,0.3,0.05592876672744751,783.6681640625
16,1007,4,200.0,-222.0,4096,-2.177300548553467,0.0007160113,0.0,0.0003,1350,-0.002952721528708935,293.8704833984375,0.3,0.14054781198501587,676.3235504150391
17,1010,4,200.0,-225.71428571428572,4352,-1.982286912202835,0.00071175164,0.0,0.0003,1360,-0.0028507553273811937,110.54000854492188,0.3,-0.020255088806152344,258.70950469970705
18,1013,4,200.0,-239.56521739130434,4608,-2.0654820084571837,0.0055093565,0.000390625,0.0003,1370,-0.008891724201384931,50.808937072753906,0.3,-0.017553210258483887,183.27260208129883
19,1015,4,200.0,-245.41666666666666,4864,-2.026652431488037,0.0021847878,0.0,0.0003,1380,-0.003491805773228407,121.42214965820312,0.3,0.2456672191619873,264.26441802978513
20,926,5,200.0,-238.0,5120,-2.131719136238098,0.0006600595,0.0,0.0003,1390,-0.0033585208235308527,137.82476806640625,0.3,0.15521913766860962,317.4203826904297
21,930,5,200.0,-232.30769230769232,5376,-2.3477081179618837,0.0017338446,0.0,0.0003,1400,-0.0021426641615107656,184.4405059814453,0.3,0.08454734086990356,647.6791564941407
22,932,6,200.0,-225.71428571428572,5632,-2.2521946907043455,0.00450442,0.012109375,0.0003,1410,-0.008508303528651595,547.1473999023438,0.3,0.016102075576782227,1264.4708465576173
23,930,6,200.0,-227.93103448275863,5888,-2.2298890471458437,0.001419343,0.0,0.0003,1420,-0.0036081536673009396,489.7588806152344,0.3,0.027830183506011963,980.1769317626953
24,937,6,200.0,-232.33333333333334,6144,-2.1202796459198,0.0007710322,0.0,0.0003,1430,-0.0017357959179207683,191.4080352783203,0.3,0.014516592025756836,751.5631782531739
25,941,6,200.0,-230.625,6400,-2.360573387145996,0.0011118248,0.0,0.0003,1440,-0.0009942923905327916,155.92221069335938,0.3,-0.1606152057647705,369.1621543884277
